"count";"username";"datetime";"text"
"368";"julishpil";"23:40:24 20-06-2021";"@i.r.y.s.i.k_"
"369";"julishpil";"23:40:36 20-06-2021";"@natasha65509"
"370";"julishpil";"23:40:43 20-06-2021";"@natalia_buga"
"371";"julishpil";"23:40:52 20-06-2021";"@nata_bendas"
"372";"julishpil";"23:41:30 20-06-2021";"@annazagrebeniyk"
"373";"julishpil";"23:41:38 20-06-2021";"@ksutkachuk7736"
"374";"annazagrebeniyk";"00:36:34 21-06-2021";"@katkokhanova"
"375";"annazagrebeniyk";"00:36:40 21-06-2021";"@julishpil"
"376";"annazagrebeniyk";"00:36:45 21-06-2021";"@ekaterinabarishpolets"
"377";"annazagrebeniyk";"00:36:50 21-06-2021";"@ekaterinaosynovska"
"378";"annazagrebeniyk";"00:36:55 21-06-2021";"@karetyna_barinova"
"379";"annazagrebeniyk";"00:37:10 21-06-2021";"@sheremetlesia"
"380";"annazagrebeniyk";"00:37:17 21-06-2021";"@tanya.shanty"
"381";"annazagrebeniyk";"00:37:24 21-06-2021";"@veron.4.ik"
"382";"anyuta_khimiak";"09:07:16 21-06-2021";"@sharp_93"
"383";"ann_t68";"15:40:54 21-06-2021";"@anyuska_lipach21"
"384";"ann_t68";"15:40:59 21-06-2021";"@agnes_foxy"
"385";"ann_t68";"15:41:08 21-06-2021";"@andrey_vedmedenko"
"386";"ann_t68";"15:41:14 21-06-2021";"@anastasiia.atamanchuk"
"387";"ann_t68";"15:41:20 21-06-2021";"@anya_vovchenko_2203"
"388";"ann_t68";"15:41:29 21-06-2021";"@dana_litvinenko"
"389";"ann_t68";"15:41:36 21-06-2021";"@nastsmirnova2020"
"390";"ann_t68";"15:41:43 21-06-2021";"@nusichka_personal_trainer"
"391";"ann_t68";"15:42:24 21-06-2021";"@kezliaaleksandr"
"392";"ann_t68";"15:42:34 21-06-2021";"@_l._a._18_"
"393";"ann_t68";"15:42:39 21-06-2021";"@__vika_ve"
"394";"ann_t68";"15:42:50 21-06-2021";"@_s._a._18_"
"395";"ann_t68";"15:42:56 21-06-2021";"@bogun_irina"
"396";"ann_t68";"15:43:01 21-06-2021";"@bo_echka"
"397";"ann_t68";"15:43:22 21-06-2021";"@boroda14_88"
"398";"zoya.savtchuk";"18:04:51 21-06-2021";"@vikel.l"
"399";"zoya.savtchuk";"18:04:56 21-06-2021";"@stecyanka"
"400";"zoya.savtchuk";"18:05:02 21-06-2021";"@tanichka_mmm"
"401";"zoya.savtchuk";"18:05:08 21-06-2021";"@dasha.overtchouk"
"402";"vikel.l";"18:24:56 21-06-2021";"@zoya.savtchuk"
"403";"vikel.l";"18:25:03 21-06-2021";"@stecyanka"
"404";"vikel.l";"18:25:08 21-06-2021";"@revunova_aaa"
"405";"vikel.l";"18:25:14 21-06-2021";"@vviiktoriiia"
"406";"vikel.l";"18:25:22 21-06-2021";"@leta_21"
"407";"vikel.l";"18:25:38 21-06-2021";"@19_anya"
"408";"_.krasavceva._";"23:05:50 21-06-2021";"@_.rutkovskiy._"
"409";"_.krasavceva._";"23:06:05 21-06-2021";"@vikylya22.01"
"410";"_.krasavceva._";"23:06:10 21-06-2021";"@_.rutkovskiy._"
"411";"julishpil";"23:48:33 21-06-2021";"@1svetlanaoleinik1"
"412";"julishpil";"23:48:42 21-06-2021";"@vanito4ka"
"413";"julishpil";"23:48:57 21-06-2021";"@vita_silka"
"414";"julishpil";"23:49:06 21-06-2021";"@tatyanabelenok"
"415";"julishpil";"23:49:31 21-06-2021";"@iurasiuk"
"416";"julishpil";"23:49:46 21-06-2021";"@alinka_turchak"
"417";"julishpil";"23:49:54 21-06-2021";"@krutsolena"
"418";"nataliia_kra";"10:06:50 22-06-2021";"@bilyava"
"419";"nataliia_kra";"10:06:57 22-06-2021";"@talina_sl"
"420";"nataliia_kra";"10:07:04 22-06-2021";"@nadine_travel4"
"421";"nataliia_kra";"10:07:17 22-06-2021";"@dmytro_aka_demon"
"422";"nataliia_kra";"10:07:30 22-06-2021";"@cruise_with_children"
"423";"nataliia_kra";"10:07:44 22-06-2021";"@tatyana.gut95"
"424";"stecyanka";"13:15:28 22-06-2021";"@stecvika"
"425";"stecyanka";"13:15:41 22-06-2021";"@zoya.savtchuk"
"426";"stecyanka";"13:15:52 22-06-2021";"@vikel.l"
"427";"stecyanka";"13:16:00 22-06-2021";"@viktor_podol"
"428";"stecyanka";"13:16:29 22-06-2021";"@viktor_podol"
"429";"stecyanka";"13:16:33 22-06-2021";"@stecvika"
"430";"stecvika";"13:18:21 22-06-2021";"@stecyanka"
"431";"marusia__sergyivna";"13:28:28 22-06-2021";"@olenatokach"
"432";"marusia__sergyivna";"13:28:35 22-06-2021";"@ponomarenkoanton93"
"433";"alenka__bulatova";"16:16:17 22-06-2021";"@ksusha_egorkina"
"434";"alenka__bulatova";"16:16:20 22-06-2021";"@bonim69"
"435";"alenka__bulatova";"16:16:23 22-06-2021";"@pankratova_valya"
"436";"alenka__bulatova";"16:16:26 22-06-2021";"@skripa4kaa"
"437";"alenka__bulatova";"16:16:30 22-06-2021";"@vika_stets"
"438";"alenka__bulatova";"16:16:35 22-06-2021";"@mamkalenkaya"
"439";"_alex_glushko";"22:36:50 22-06-2021";"@thegogobogo"
"440";"olesiasnisarenko";"10:52:11 23-06-2021";"@nik_kvitka"
"441";"olesiasnisarenko";"10:52:39 23-06-2021";"@snisarenkodmytriy"
"442";"olesiasnisarenko";"10:52:57 23-06-2021";"@ruslana_lisova"
"443";"olesiasnisarenko";"10:53:17 23-06-2021";"@kristin_tinaflame"
"444";"olesiasnisarenko";"10:53:29 23-06-2021";"@y_agre"
"445";"olesiasnisarenko";"10:54:41 23-06-2021";"@irina.gnatyuk.10"
"446";"olesiasnisarenko";"10:54:55 23-06-2021";"@iro4kasashkina"
"447";"olesiasnisarenko";"10:55:18 23-06-2021";"@olga_nimash"
"448";"olesiasnisarenko";"10:55:26 23-06-2021";"@olenkajartur"
"449";"olesiasnisarenko";"10:55:45 23-06-2021";"@gladisheva_alena"
"450";"olesiasnisarenko";"10:55:52 23-06-2021";"@alyonamargaritka"
"451";"olesiasnisarenko";"10:56:16 23-06-2021";"@marianna_semerenko"
"452";"olesiasnisarenko";"10:56:26 23-06-2021";"@olenakutia"
"453";"olesiasnisarenko";"10:57:01 23-06-2021";"@k_smajluk"
"454";"julishpil";"11:31:39 23-06-2021";"@svetlana_starostenko71"
"455";"julishpil";"11:31:47 23-06-2021";"@svietan"
"456";"julishpil";"11:32:24 23-06-2021";"@nadezhdadubas"
"457";"julishpil";"11:32:33 23-06-2021";"@oksanagnes"
"458";"katerina_kudatska";"12:17:33 23-06-2021";"@a_zhdaniuk"
"459";"katerina_kudatska";"12:17:49 23-06-2021";"@a_zhdaniuk"
"460";"katerina_kudatska";"12:18:14 23-06-2021";"@bogdan_drap"
"461";"katerina_kudatska";"12:18:23 23-06-2021";"@alena_lavrentii"
"462";"katerina_kudatska";"12:18:27 23-06-2021";"@alexandra.kozitska"
"463";"yavora_97";"17:28:18 23-06-2021";"@chernega_94"
"464";"yavora_97";"17:28:21 23-06-2021";"@igor_makar25"
"465";"yavora_97";"17:28:22 23-06-2021";"@leramurash"
"466";"yavora_97";"17:28:25 23-06-2021";"@dmitrymykhalov_"
"467";"yavora_97";"17:28:27 23-06-2021";"@artem_katerynchuk"
"468";"yavora_97";"17:28:34 23-06-2021";"@anya_khilinskaya"
"469";"yavora_97";"17:28:43 23-06-2021";"@_ki_richen_ko"
"470";"yavora_97";"17:28:53 23-06-2021";"@katerina__chizh"
"471";"yavora_97";"17:29:11 23-06-2021";"@kristina_kozubovska"
"472";"bernatskaya_viktoriya_";"18:15:56 23-06-2021";"@tkachenko_victoria_"
"473";"bernatskaya_viktoriya_";"18:16:10 23-06-2021";"@semeniuk8958"
"474";"bernatskaya_viktoriya_";"18:16:17 23-06-2021";"@karbovskaya__"
"475";"mashatommo";"18:26:10 23-06-2021";"@lyvatska_y"
"476";"mashatommo";"18:26:13 23-06-2021";"@mazurpasha"
"477";"mashatommo";"18:26:17 23-06-2021";"@rubina_aleksandrova"
"478";"mashatommo";"18:26:22 23-06-2021";"@dima_demianchuk"
"479";"mashatommo";"18:26:30 23-06-2021";"@_zhenya_voronin_"
"480";"mashatommo";"18:26:44 23-06-2021";"@99kovalevskyi.b2016"
"481";"mashatommo";"18:26:51 23-06-2021";"@dima_demianchuk"
"482";"mashatommo";"18:27:10 23-06-2021";"@y_rimarchuk"
"483";"mashatommo";"18:27:17 23-06-2021";"@whatisq"
"484";"mashatommo";"18:27:38 23-06-2021";"@_sknarina"
"485";"_sknarina";"18:32:03 23-06-2021";"@jekabondar_"
"486";"_sknarina";"18:32:17 23-06-2021";"@tayana_makaritska"
"487";"_sknarina";"18:32:23 23-06-2021";"@mashatommo"
"488";"_sknarina";"18:32:31 23-06-2021";"@ekaterinasll"
"489";"anyuta_khimiak";"18:43:38 23-06-2021";"@marimaistrenko"
"490";"yulia_kolibri";"18:52:53 23-06-2021";"@marishamaj"
"491";"d.v.daria";"22:26:55 23-06-2021";"@sofi.nikolskaya"
"492";"d.v.daria";"22:27:04 23-06-2021";"@dasha_katsurina"
"493";"d.v.daria";"22:27:09 23-06-2021";"@kanyeeebear"
"494";"d.v.daria";"22:27:14 23-06-2021";"@kokiziuk__anna"
"495";"d.v.daria";"22:27:19 23-06-2021";"@m_alina_kravchuk"
"496";"vika__.m";"22:37:02 23-06-2021";"@kizilov_denis_"
"497";"vika__.m";"22:37:09 23-06-2021";"@ilona.fiialo"
"498";"vika__.m";"22:37:15 23-06-2021";"@yanapanasiuk"
"499";"vika__.m";"22:37:24 23-06-2021";"@vic.may"
"500";"vika__.m";"22:37:29 23-06-2021";"@alena_sycevskaa"
"501";"vika__.m";"22:38:00 23-06-2021";"@anzhelka_shpetiuk"
"502";"tereschenko_galyna";"22:55:19 23-06-2021";"@terexa_art"
"503";"tereschenko_galyna";"22:56:49 23-06-2021";"@diamantolja"
"504";"tereschenko_galyna";"22:57:02 23-06-2021";"@anatolii_pohrebnyi"
"505";"julishpil";"00:38:06 24-06-2021";"@lytovchenkotatyana"
"506";"julishpil";"00:38:17 24-06-2021";"@julia_bilecka_"
"507";"y_rimarchuk";"07:42:42 24-06-2021";"@mashatommo"
"508";"y_rimarchuk";"07:42:47 24-06-2021";"@lyvatska_y"
"509";"y_rimarchuk";"07:42:52 24-06-2021";"@mazurpasha"
"510";"y_rimarchuk";"07:43:04 24-06-2021";"@rubina_aleksandrova"
"511";"y_rimarchuk";"07:43:10 24-06-2021";"@mashatommo"
"512";"y_rimarchuk";"07:43:11 24-06-2021";"@mazurpasha"
"513";"y_rimarchuk";"07:43:24 24-06-2021";"@rubina_aleksandrova"
"514";"xxartemponomarenkoxx";"07:43:46 24-06-2021";"@da"
"515";"y_rimarchuk";"07:43:46 24-06-2021";"@galinavsnvch"
"516";"y_rimarchuk";"07:43:54 24-06-2021";"@_saaashuny_"
"517";"xxartemponomarenkoxx";"07:44:08 24-06-2021";"@_emptiness_125"
"518";"xxartemponomarenkoxx";"07:44:13 24-06-2021";"@rost_2k04"
"519";"xxartemponomarenkoxx";"07:44:17 24-06-2021";"@sanya.k15"
"520";"xxartemponomarenkoxx";"07:44:33 24-06-2021";"@__b_r_u_i_n__"
"521";"xxartemponomarenkoxx";"07:44:42 24-06-2021";"@_.vee._95"
"522";"xxartemponomarenkoxx";"07:44:47 24-06-2021";"@sagun_valeria"
"523";"xxartemponomarenkoxx";"07:44:59 24-06-2021";"@anatoliikharchenko8"
"524";"xxartemponomarenkoxx";"07:45:09 24-06-2021";"@wesergist_official"
"525";"xxartemponomarenkoxx";"07:45:26 24-06-2021";"@remore_the_hurt"
"526";"xxartemponomarenkoxx";"07:45:39 24-06-2021";"@malyi_9gram"
"527";"xxartemponomarenkoxx";"07:45:44 24-06-2021";"@tolikponomarenko3009_"
"528";"xxartemponomarenkoxx";"07:45:49 24-06-2021";"@taayyana"
"529";"xxartemponomarenkoxx";"07:45:58 24-06-2021";"@vika__03"
"530";"xxartemponomarenkoxx";"07:46:02 24-06-2021";"@juliana_curly_"
"531";"xxartemponomarenkoxx";"07:46:27 24-06-2021";"@iatsunskiivlad"
"532";"rubina_aleksandrova";"07:54:33 24-06-2021";"@y_rimarchuk"
"533";"rubina_aleksandrova";"07:54:40 24-06-2021";"@mashatommo"
"534";"rubina_aleksandrova";"07:54:50 24-06-2021";"@_saaashuny_"
"535";"rubina_aleksandrova";"07:55:05 24-06-2021";"@mazurpasha"
"536";"rubina_aleksandrova";"07:55:22 24-06-2021";"@_zhenya_voronin_"
"537";"rubina_aleksandrova";"07:56:01 24-06-2021";"@lyvatska_y"
"538";"y_rimarchuk";"07:59:19 24-06-2021";"@kogai_time"
"539";"rubina_aleksandrova";"07:59:39 24-06-2021";"@99kovalevskyi.b2016"
"540";"y_rimarchuk";"07:59:43 24-06-2021";"@kogai_time"
"541";"y_rimarchuk";"07:59:54 24-06-2021";"@99kovalevskyi.b2016"
"542";"mazurpasha";"08:10:02 24-06-2021";"@y_rimarchuk"
"543";"mazurpasha";"08:10:09 24-06-2021";"@mashatommo"
"544";"mazurpasha";"08:10:22 24-06-2021";"@lyvatska_y"
"545";"mazurpasha";"08:10:30 24-06-2021";"@99kovalevskyi.b2016"
"546";"mazurpasha";"08:10:37 24-06-2021";"@_zhenya_voronin_"
"547";"mazurpasha";"08:10:46 24-06-2021";"@rubina_aleksandrova"
"548";"mazurpasha";"08:11:04 24-06-2021";"@s"
"549";"mazurpasha";"08:11:38 24-06-2021";"@_saaashuny_"
"550";"99kovalevskyi.b2016";"08:21:57 24-06-2021";"@mazurpasha"
"551";"99kovalevskyi.b2016";"08:22:05 24-06-2021";"@v1ad_s1av"
"552";"99kovalevskyi.b2016";"08:22:10 24-06-2021";"@kowalskiy_s.7"
"553";"99kovalevskyi.b2016";"08:22:19 24-06-2021";"@_vladislav.kovtun_"
"554";"99kovalevskyi.b2016";"08:22:27 24-06-2021";"@a.kozir10"
"555";"99kovalevskyi.b2016";"08:22:40 24-06-2021";"@anastasya_ks"
"556";"99kovalevskyi.b2016";"08:22:44 24-06-2021";"@kosyan_maks"
"557";"_saaashuny_";"08:57:01 24-06-2021";"@anyak.m"
"558";"_saaashuny_";"08:57:17 24-06-2021";"@anastasii.kononenko"
"559";"_saaashuny_";"08:57:26 24-06-2021";"@rubina_aleksandrova"
"560";"_saaashuny_";"08:57:36 24-06-2021";"@y_rimarchuk"
"561";"_saaashuny_";"08:59:40 24-06-2021";"@mazurpasha"
"562";"_saaashuny_";"08:59:48 24-06-2021";"@ma_riam_1920"
"563";"_saaashuny_";"08:59:55 24-06-2021";"@mashatommo"
"564";"_saaashuny_";"09:00:04 24-06-2021";"@maryhuskova"
"565";"_saaashuny_";"09:01:06 24-06-2021";"@lyvatska_y"
"566";"_saaashuny_";"09:01:12 24-06-2021";"@lina.sgram"
"567";"_saaashuny_";"09:01:19 24-06-2021";"@lavandos_1337_"
"568";"_saaashuny_";"09:01:38 24-06-2021";"@zolotayajulia"
"569";"_saaashuny_";"09:02:33 24-06-2021";"@v1ad_s1av"
"570";"_saaashuny_";"09:02:39 24-06-2021";"@99kovalevskyi.b2016"
"571";"_saaashuny_";"09:02:45 24-06-2021";"@khomutenko13"
"572";"_saaashuny_";"09:02:54 24-06-2021";"@kogai_time"
"573";"mashatommo";"09:03:05 24-06-2021";"@_saaashuny_"
"574";"99kovalevskyi.b2016";"09:03:26 24-06-2021";"@"
"575";"99kovalevskyi.b2016";"09:03:29 24-06-2021";"@"
"576";"99kovalevskyi.b2016";"09:03:30 24-06-2021";"@"
"577";"99kovalevskyi.b2016";"09:03:38 24-06-2021";"@mashatommo"
"578";"99kovalevskyi.b2016";"09:04:12 24-06-2021";"@lavandos_1337_"
"579";"mashatommo";"09:04:49 24-06-2021";"@kogai_time"
"580";"mashatommo";"09:04:56 24-06-2021";"@v1ad_s1av"
"581";"_saaashuny_";"09:05:43 24-06-2021";"@_x_x.0_"
"582";"_saaashuny_";"09:06:14 24-06-2021";"@__irina__iva__"
"583";"_saaashuny_";"09:06:34 24-06-2021";"@pro100_bratishka1927"
"584";"_saaashuny_";"09:06:40 24-06-2021";"@patlu_irpin"
"585";"_saaashuny_";"09:06:46 24-06-2021";"@p_of_r_"
"586";"lyvatska_y";"09:07:04 24-06-2021";"@livatskiy 🔥"
"587";"lyvatska_y";"09:07:09 24-06-2021";"@mashatommo"
"588";"lyvatska_y";"09:07:47 24-06-2021";"@lina_danilkovych"
"589";"lyvatska_y";"09:07:52 24-06-2021";"@lina.sgram"
"590";"lyvatska_y";"09:07:58 24-06-2021";"@__an__1__"
"591";"lyvatska_y";"09:08:04 24-06-2021";"@y_rimarchuk"
"592";"lyvatska_y";"09:08:31 24-06-2021";"@mazurpasha"
"593";"lyvatska_y";"09:08:36 24-06-2021";"@zhivoglyad_tanya"
"594";"lyvatska_y";"09:12:07 24-06-2021";"@anyak.m 🙌"
"595";"lyvatska_y";"09:12:21 24-06-2021";"@_saaashuny_"
"596";"lyvatska_y";"09:12:28 24-06-2021";"@rubina_aleksandrova"
"597";"lyvatska_y";"09:12:43 24-06-2021";"@whatisq"
"598";"lyvatska_y";"09:13:34 24-06-2021";"@vadim_olegovich15"
"599";"lyvatska_y";"09:14:00 24-06-2021";"@99kovalevskyi.b2016"
"600";"99kovalevskyi.b2016";"09:18:56 24-06-2021";"@lyvatska_y"
"601";"99kovalevskyi.b2016";"09:19:10 24-06-2021";"@rubina_aleksandrova"
"602";"99kovalevskyi.b2016";"09:19:27 24-06-2021";"@dima_demianchuk"
"603";"99kovalevskyi.b2016";"09:19:41 24-06-2021";"@y_rimarchuk"
"604";"99kovalevskyi.b2016";"09:19:54 24-06-2021";"@_zhenya_voronin_"
"605";"99kovalevskyi.b2016";"09:22:57 24-06-2021";"@zhenchik_tourist"
"606";"99kovalevskyi.b2016";"09:23:14 24-06-2021";"@oleg_zhelezko"
"607";"99kovalevskyi.b2016";"09:23:27 24-06-2021";"@v1ad_s1av"
"608";"99kovalevskyi.b2016";"09:23:31 24-06-2021";"@v_aleksandrovna__"
"609";"99kovalevskyi.b2016";"09:33:07 24-06-2021";"@andriiakopian2021"
"610";"_saaashuny_";"10:02:45 24-06-2021";"@stasy.uz"
"611";"_saaashuny_";"10:02:55 24-06-2021";"@shurshhik"
"612";"_saaashuny_";"10:03:06 24-06-2021";"@stefankrafti"
"613";"_saaashuny_";"10:03:18 24-06-2021";"@dima_demianchuk"
"614";"_saaashuny_";"10:03:24 24-06-2021";"@dnk_sirenko"
"615";"_saaashuny_";"10:03:33 24-06-2021";"@darinka_mikitenko"
"616";"_saaashuny_";"10:04:11 24-06-2021";"@galinavsnvch"
"617";"_saaashuny_";"10:04:16 24-06-2021";"@grek_nikolay"
"618";"_saaashuny_";"10:04:23 24-06-2021";"@grigorenko9436"
"619";"_saaashuny_";"10:04:33 24-06-2021";"@hutsolsasha"
"620";"_saaashuny_";"10:05:04 24-06-2021";"@yakov_kutsenko13"
"621";"_saaashuny_";"10:05:48 24-06-2021";"@___tipochek___"
"622";"_saaashuny_";"10:06:18 24-06-2021";"@annlisson"
"623";"lyvatska_y";"10:06:21 24-06-2021";"@_zhenya_voronin_"
"624";"_saaashuny_";"10:06:27 24-06-2021";"@viktoriaszz"
"625";"lyvatska_y";"10:06:31 24-06-2021";"@kogai_time"
"626";"_saaashuny_";"10:06:33 24-06-2021";"@_zhenya_voronin_"
"627";"lyvatska_y";"10:06:56 24-06-2021";"@alexandra_kibysh"
"628";"_saaashuny_";"10:06:59 24-06-2021";"@xam.e.leon"
"629";"lyvatska_y";"10:07:01 24-06-2021";"@yana_kibysh"
"630";"_saaashuny_";"10:07:17 24-06-2021";"@_vladislava_protyanova_"
"631";"_saaashuny_";"10:07:29 24-06-2021";"@imitchik"
"632";"_saaashuny_";"10:07:37 24-06-2021";"@_vera.uz_"
"633";"_saaashuny_";"10:07:46 24-06-2021";"@mirabenderska"
"634";"_saaashuny_";"10:08:04 24-06-2021";"@nazar_munko"
"635";"_saaashuny_";"10:08:09 24-06-2021";"@_28.05___"
"636";"_saaashuny_";"10:08:14 24-06-2021";"@nafan.k"
"637";"_saaashuny_";"10:08:24 24-06-2021";"@nasty_ushka__"
"638";"lyvatska_y";"10:08:31 24-06-2021";"@goldendiaa 🙌"
"639";"_saaashuny_";"10:08:38 24-06-2021";"@milka_pogos"
"640";"myroslavakopievskaya";"10:21:08 24-06-2021";"@yaroslavanikolaevna"
"641";"myroslavakopievskaya";"10:21:27 24-06-2021";"@irenachornenkaya"
"642";"myroslavakopievskaya";"10:21:37 24-06-2021";"@galinamazanovich"
"643";"_saaashuny_";"12:04:35 24-06-2021";"@___.macaron.__"
"644";"marianna_ka5";"14:07:21 24-06-2021";"@dodukh777ylia"
"645";"marianna_ka5";"14:07:29 24-06-2021";"@golovnye_ubory_dlyavseh"
"646";"marianna_ka5";"14:07:38 24-06-2021";"@irina_gordiichyk"
"647";"marianna_ka5";"14:07:43 24-06-2021";"@goncharenkoanna88"
"648";"marianna_ka5";"14:07:48 24-06-2021";"@chumakgalina"
"649";"marianna_ka5";"14:07:54 24-06-2021";"@galinamamitova"
"650";"marianna_ka5";"14:08:09 24-06-2021";"@liliia.katrich"
"651";"marianna_ka5";"14:08:16 24-06-2021";"@lena_tsymbal_"
"652";"marianna_ka5";"14:08:23 24-06-2021";"@yulia.lukashova"
"653";"marianna_ka5";"14:08:29 24-06-2021";"@lena_tsymbal_"
"654";"marianna_ka5";"14:08:37 24-06-2021";"@luida_mis"
"655";"anastasiy_afanasiy";"15:05:03 24-06-2021";"@igor_diach"
"656";"anastasiy_afanasiy";"15:05:08 24-06-2021";"@tatiana_kirichenko_"
"657";"anastasiy_afanasiy";"15:05:13 24-06-2021";"@maria_gbar"
"658";"anastasiy_afanasiy";"15:05:18 24-06-2021";"@olala_photo"
"659";"anastasiy_afanasiy";"15:05:24 24-06-2021";"@helen.scherb"
"660";"anastasiy_afanasiy";"15:05:31 24-06-2021";"@kristina_barkovskaya"
"661";"anastasiy_afanasiy";"15:05:37 24-06-2021";"@maryna_oliinyk_"
"662";"anastasiy_afanasiy";"15:05:49 24-06-2021";"@ovs_sasha"
"663";"anastasiy_afanasiy";"15:06:07 24-06-2021";"@aleksandrakhmnk"
"664";"anastasiy_afanasiy";"15:06:21 24-06-2021";"@michelada"
"665";"anastasiy_afanasiy";"15:06:45 24-06-2021";"@lisa.vaskovskaya"
"666";"anastasiy_afanasiy";"15:07:14 24-06-2021";"@elena_19.05._ar"
"667";"galinavsnvch";"15:27:56 24-06-2021";"@y_rimarchuk"
"668";"galinavsnvch";"15:28:01 24-06-2021";"@y_rimarchuk"
"669";"galinavsnvch";"15:28:06 24-06-2021";"@y_rimarchuk"
"670";"galinavsnvch";"15:28:32 24-06-2021";"@y_rimarchuk 😏😏😏😏"
"671";"inna_432";"20:28:42 24-06-2021";"@maryna_vasilchenko"
"672";"inna_432";"20:29:04 24-06-2021";"@anastasiya.stepanenko"
"673";"inna_432";"20:29:49 24-06-2021";"@ivanna_hamash"
"674";"inna_432";"20:30:20 24-06-2021";"@_katya_dydka_"
"675";"inna_432";"20:31:42 24-06-2021";"@lusiya8"
"676";"maks_9010";"20:33:22 24-06-2021";"@verarudyk2018"
"677";"maks_9010";"20:34:32 24-06-2021";"@korbunmarina"
"678";"maks_9010";"20:34:39 24-06-2021";"@lusiya8"
"679";"d.v.daria";"21:04:40 24-06-2021";"@lenkakashurina"
"680";"d.v.daria";"21:04:47 24-06-2021";"@kanyeeebear"
"681";"d.v.daria";"21:04:54 24-06-2021";"@nikolaenkoyuliia"
"682";"d.v.daria";"21:04:59 24-06-2021";"@elkrutikova"
"683";"d.v.daria";"21:05:04 24-06-2021";"@katerina_altabaeva"
"684";"alina.slynko";"22:34:24 24-06-2021";"@sergiy.slynko"
"685";"alina.slynko";"22:34:41 24-06-2021";"@ira_martyniuk"
"686";"alina.slynko";"22:34:51 24-06-2021";"@katya13s"
"687";"alina.slynko";"22:35:05 24-06-2021";"@ania.tsim"
"688";"missolya.33";"00:40:34 25-06-2021";"@iskra_1379"
"689";"missolya.33";"00:40:39 25-06-2021";"@i.sev_02"
"690";"missolya.33";"00:40:51 25-06-2021";"@galinka.orishich"
"691";"missolya.33";"00:40:58 25-06-2021";"@tatiana_olly"
"692";"missolya.33";"00:41:17 25-06-2021";"@vetalevnay"
"693";"missolya.33";"00:41:25 25-06-2021";"@alln__alena"
"694";"d.v.daria";"10:30:49 25-06-2021";"@hannastorozhuk"
"695";"d.v.daria";"10:30:53 25-06-2021";"@sokolovskaya_inna"
"696";"d.v.daria";"10:30:57 25-06-2021";"@ramina_almas"
"697";"d.v.daria";"10:31:01 25-06-2021";"@_just__queen_"
"698";"d.v.daria";"10:31:05 25-06-2021";"@alenkasklyarets"
"699";"yavora_97";"18:01:49 25-06-2021";"@chernega_94"
"700";"yavora_97";"18:01:52 25-06-2021";"@igor_makar25"
"701";"yavora_97";"18:01:53 25-06-2021";"@leramurash"
"702";"yavora_97";"18:01:55 25-06-2021";"@dmitrymykhalov_"
"703";"yavora_97";"18:02:07 25-06-2021";"@artem_katerynchuk"
"704";"yavora_97";"18:02:15 25-06-2021";"@anya_khilinskaya"
"705";"yavora_97";"18:02:20 25-06-2021";"@_ki_richen_ko"
"706";"yavora_97";"18:02:26 25-06-2021";"@katerina__chizh"
"707";"yavora_97";"18:02:36 25-06-2021";"@kristina_kozubovska"
"708";"d.v.daria";"20:38:24 27-06-2021";"@sokolovskaya_inna"
"709";"d.v.daria";"20:38:27 27-06-2021";"@solane4ka"
"710";"d.v.daria";"20:38:31 27-06-2021";"@sweetlana1www"
"711";"d.v.daria";"20:38:37 27-06-2021";"@s"
"712";"d.v.daria";"20:38:43 27-06-2021";"@hannastorozhuk"
"713";"a_zhdaniuk";"20:55:29 27-06-2021";"@barniii_rr"
"714";"a_zhdaniuk";"20:56:07 27-06-2021";"@anna_ushakova1"
"715";"natisska";"00:23:30 30-06-2021";"@grifutin"
"716";"natisska";"00:23:39 30-06-2021";"@valentina_chmishuk"
"717";"valentina_chmishuk";"08:47:47 30-06-2021";"@grifutin"
"718";"valentina_chmishuk";"08:47:53 30-06-2021";"@ninaudovina"
"719";"valentina_chmishuk";"08:48:05 30-06-2021";"@natisska"
"720";"valentina_chmishuk";"08:48:10 30-06-2021";"@nabejdapetrenko"
"721";"valentina_chmishuk";"08:48:16 30-06-2021";"@mishkapetrenchik"
"722";"valentina_chmishuk";"08:48:20 30-06-2021";"@leten80"
"723";"valentina_chmishuk";"08:48:25 30-06-2021";"@el_hristyuk"
"724";"kovalyk";"09:07:55 30-06-2021";"@vsem_pzd_"
"725";"kovalyk";"09:07:57 30-06-2021";"@skvrskkk"
"726";"kovalyk";"09:08:21 30-06-2021";"@annapatsionova"
"727";"kovalyk";"09:08:27 30-06-2021";"@wina.fd"
"728";"kovalyk";"09:08:33 30-06-2021";"@podoydee"
"729";"max_vanilla";"09:10:04 30-06-2021";"@hookahman482"
"730";"max_vanilla";"09:11:02 30-06-2021";"@kovalyk"
"731";"max_vanilla";"09:11:52 30-06-2021";"@alexey_berkov"
"732";"max_vanilla";"09:12:12 30-06-2021";"@julie_semenyuk"
"733";"max_vanilla";"09:15:57 30-06-2021";"@skvrskkk"
"734";"max_vanilla";"09:21:10 30-06-2021";"@yelizavetass"
"735";"max_vanilla";"09:21:30 30-06-2021";"@spivak_galina"
"736";"max_vanilla";"09:21:44 30-06-2021";"@margaritazavalko"
"737";"max_vanilla";"09:22:04 30-06-2021";"@pohoriletss"
"738";"max_vanilla";"09:22:16 30-06-2021";"@prvl.na"
"739";"wina.fd";"15:20:48 30-06-2021";"@kovalyk"
